movie_id,title,tags
16988,How She Move,death raya greensrutina wesley sister gets classes school sees stomp crew practicing meets bishopdwain murphy dance crew leader meets michelle stomp battle become enemies friends later uptight mom pushes pass test get medical school thinks failed drama rutinawesley dwainmurphy boydbanks ianiqbalrashid blackpeople lossofsister dance stepping
7304,Running Scared,drugop gone bad joey gazelle put charge disposing gun shot dirty cop things goes wrong joey neighbor kid stole gun used shoot abusive father joey find kid gun police mob find first action crime drama thriller paulwalker cameronbright verafarmiga waynekramer icehockey racism pedophile throatslitting shotinthestomach headblownoff policeinvestigation pistolwhip shotintheshoulder childusesgun ankleholster breakingfinger
24747,Bobby Jones: Stroke of Genius,story golf icon legend bobby jones retired competition tender age 28 drama jimcaviezel claireforlani jeremynortham rowdyherrington sport
58048,Shanghai Surprise,glendon wasey fortune hunter looking fast track china gloria tatlock missionary nurse seeking curing powers opium patients fate sets hectic exotic even romantic quest stolen drugs every thug smuggler shangai adventure madonna seanpenn paulfreeman jimgoddard
1491,The Illusionist,eye lovely aristocrat gifted illusionist named eisenheim uses powers win away betrothed crowned prince eisenheims scheme creates tumult within monarchy ignites suspicion dogged inspector fantasy drama thriller romance edwardnorton jessicabiel paulgiamatti neilburger magic princess love rivalry viennaaustria crownprince duchess supernaturalpower childhoodsweetheart vienna
2989,Roar,roar follows family attacked various african animals secluded home keeper adventure thriller tippihedren melaniegriffith jerrymarshall noelmarshall africa lion elephant vegetarian leopard tiger zebra wildlife independentfilm jungle blood exploitationfilm animalattack wildlifereserve wildlifeconservation
10629,Veronica Guerin,true story veronica guerin investigative reporter irish newspaper drug trade begins bleed mainstream guerin decides take expose responsible beginning bottom addicts guerin gets touch john traynor paranoid informant without prodding traynor leads john gilligan ruthless head operation take kindly guerins nosing drama crime thriller cateblanchett gerardmcsorley ciarnhinds joelschumacher journalism police drugscene murder druglord
255343,Escobar: Paradise Lost,pablo escobar family everything young surfer nick falls escobars niece maria finds life line hes pulled dangerous world family business thriller romance beniciodeltoro joshhutcherson bradycorbet andreadistefano surfer murder murderer columbia telephoneconversation
4723,Southland Tales,set futuristic landscape los angeles july 4 2008 stands brink social economic environmental disaster boxer santaros action star whos stricken amnesia life intertwines krysta adult film star developing reality television project ronald taverner hermosa beach police officer holds key vast conspiracy action adventure comedy drama sciencefiction thriller dwaynejohnson seannwilliamscott sarahmichellegellar richardkelly suicide brotherbrotherrelationship spy prophecy middleeast screenwriter terrorist wifehusbandrelationship nevada amnesia allegory massmurder kidnapping blackmail riot evacuation afghanistan timetravel undercoveragent marxism politics politician smuggling twinbrother movieinmovie murder surrealism balloon interracialrelationship anticonformity endoftheworld conspiracy metaphysics memory search dirtycop apocalypse losangeles terrorism paradox cultfilm doomsday nearfuture alternatereality splitpersonality bigcorporation mothersonrelationship noopeningcredits northkorea doppelganger governmentcorruption southerncalifornia alternatetimeline karma environmentalissue worldwariii mysteriouspast absurdism fourthdimension santamonicacalifornia
10800,Dragon Hunters,dragon hunters fantastic tale telling adventures two dragon hunters world become vast conglomerate islands varying size shape babbling universe mainly peopled ruthless rogues surly peasants illiterate petty lords main concerns revolve around two fundamental rules eat dont get eaten animation family vincentlindon patricktimsit philippenahon guillaumeivernel arthurqwak destroy future worldsupremacy bestfriend dragon doomsday
25763,Damnation Alley,small group survivors military installation survived world war 3 attempt drive across desolate wasteland hope survivors living hopefully specially built vehicles protect freakish weather mutated plant animal life dangers along way action adventure sciencefiction janmichaelvincent georgepeppard dominiquesanda jacksmight basedonnovel future postapocalyptic war cockroach motorcycle scorpion postnuclear battleforsurvival
79694,The Apparition,plagued frightening occurrences home kelly ben learn universitys parapsychology experiment produced entity haunting malevolent spirit feeds fear torments couple matter run desperate kelly ben turn paranormal researcher even aid may already late save terrifying presence horror thriller ashleygreene sebastianstan tomfelton toddlincoln experiment supernatural paranormal haunting disappearance fear ghost
4032,My Girl,vada sultenfuss obsessed death mother dead father runs funeral parlor also love english teacher joins poetry class summer impress thomas j best friend allergic everything sticks vada despite hangups vadas father hires shelly begins fall things take turn worse comedy drama family annachlumsky macaulayculkin danaykroyd howardzieff neighbor childkilledbyanimal writingclass makeupartist beesting camper cosmetologist treeclimbing deathinchildbirth tuba motorhome beeattack
18615,Fur: An Imaginary Portrait of Diane Arbus,1958 new york diane arbus housewife mother works assistant husband photographer employed wealthy parents respectable though life cannot help feel uncomfortable privileged world one night new neighbor catches dianes eye enigmatic man inspires set forth path discovering artistry drama mystery romance nicolekidman robertdowneyjr tyburrell stevenshainberg photographer biography hair werewolf hypertrichosis freak
10673,Wall Street,young impatient stockbroker willing anything get top including trading illegal inside information taken ruthless greedy corporate raider takes youth wing crime drama charliesheen michaeldouglas martinsheen oliverstone power fraud broker wallstreet finances lawyer union millionaire stockbroker
